date,media_source,campaign_id,campaign_name,country,impressions,clicks,installs,cost,ad_revenue,iap_revenue,total_revenue,net_profit,roas_percent,cpi,arpu,ctr_percent
2026-07-26,googleadwords_int,660741874,mock_campaign_7e7497dd,GE,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,AE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,833789410,,IT,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-07-26,googleadwords_int,161694703,,JM,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,262368493,,PH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,MX,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,262368493,,AE,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,MX,0,0,0,0.0,0.36,0.0,0.36,0.36,,,,
2026-07-26,googleadwords_int,742036733,mock_campaign_e0586969,PL,0,0,1,0.0,0.61,0.0,0.61,0.61,,0.0,0.61,
2026-07-26,googleadwords_int,199581943,,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,833789410,,VE,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-07-26,other,,,FR,0,0,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,MX,0,0,42,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,SY,0,0,7,0.0,0.03,0.0,0.03,0.03,,0.0,0.0,
2026-07-26,googleadwords_int,693949602,,GH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,833789410,,CM,0,0,0,0.0,0.05,0.0,0.05,0.05,,,,
2026-07-26,other,,,IT,0,0,0,0.0,0.23,0.0,0.23,0.23,,,,
2026-07-26,other,,,BR,0,0,0,0.0,0.16,0.0,0.16,0.16,,,,
2026-07-26,googleadwords_int,,,AE,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,180761354,mock_campaign_07fb7039,IL,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-07-26,googleadwords_int,140410898,mock_campaign_a2e93e84,PK,0,0,2,0.0,0.01,0.0,0.01,0.01,,0.0,0.0,
2026-07-26,other,,,SV,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,IN,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,BR,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,MW,0,0,114,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,OM,0,0,0,0.0,0.14,0.0,0.14,0.14,,,,
2026-07-26,googleadwords_int,590094865,mock_campaign_23f341fc,GM,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,590094865,mock_campaign_23f341fc,CO,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-07-26,googleadwords_int,972671114,mock_campaign_9911559c,EE,9,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,262368493,,EC,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,BG,0,0,0,0.0,0.06,0.0,0.06,0.06,,,,
2026-07-26,googleadwords_int,,,DZ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,525989111,mock_campaign_c82cc8f4,GB,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,525989111,mock_campaign_c82cc8f4,FI,0,0,1,0.0,0.02,0.0,0.02,0.02,,0.0,0.02,
2026-07-26,other,,,GE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,GB,0,0,0,0.0,0.37,0.0,0.37,0.37,,,,
2026-07-26,other,,,MA,0,0,0,0.0,0.04,0.0,0.04,0.04,,,,
2026-07-26,other,,,CR,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,ZW,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,ZA,0,0,809,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,PH,0,0,104,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,KR,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,RS,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-07-26,googleadwords_int,833789410,,DJ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,833789410,,TN,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,788967442,,LK,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,unknown,,,CL,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,UG,0,0,3,0.0,0.03,0.0,0.03,0.03,,0.0,0.01,
2026-07-26,googleadwords_int,807692205,,UG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,833789410,,ID,0,0,0,0.0,0.1,19.12,19.22,19.22,,,,
2026-07-26,other,,,YE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,SN,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,unknown,,,JO,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,351751429,,GB,0,0,0,0.0,0.28,0.0,0.28,0.28,,,,
2026-07-26,other,,,KZ,0,0,0,0.0,0.06,0.0,0.06,0.06,,,,
2026-07-26,googleadwords_int,,,KE,0,0,0,0.0,0.07,0.0,0.07,0.07,,,,
2026-07-26,googleadwords_int,161694703,,FJ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,CR,0,0,57,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,PE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,532599141,,ZM,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,other,,,DZ,0,0,0,0.0,0.05,0.0,0.05,0.05,,,,
2026-07-26,unknown,,,MA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,161694703,,OM,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,429833705,,AR,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,CA,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,HT,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,UZ,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,974591165,mock_campaign_674dbd59,BG,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,833789410,,DE,0,0,0,0.0,0.16,26.05,26.21,26.21,,,,
2026-07-26,googleadwords_int,401002100,,CM,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-07-26,googleadwords_int,807898159,,US,0,0,0,0.0,0.33,0.0,0.33,0.33,,,,
2026-07-26,googleadwords_int,833789410,,RO,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,792104306,,ZA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,998337322,,TZ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,612287821,,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,EG,0,0,437,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,PE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,ET,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,BD,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,SN,0,0,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,LK,0,0,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,KR,0,0,0,0.0,0.12,0.0,0.12,0.12,,,,
2026-07-26,googleadwords_int,660741874,mock_campaign_7e7497dd,IT,6,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,161694703,,RO,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,180761354,mock_campaign_07fb7039,HN,7,0,1,0.0,0.02,0.0,0.02,0.02,5477.63,0.0,0.02,0.0
2026-07-26,googleadwords_int,161694703,,BR,0,0,0,0.0,0.17,0.0,0.17,0.17,,,,
2026-07-26,googleadwords_int,998337322,,UY,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,unknown,,,SA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,998337322,,PH,0,0,0,0.0,0.14,-41.3,-41.16,-41.16,,,,
2026-07-26,googleadwords_int,833789410,,BA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,AR,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,614391176,,PH,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,other,,,ZA,0,0,0,0.0,0.12,0.0,0.12,0.12,,,,
2026-07-26,unknown,,,HN,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,MY,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,unknown,,,ID,0,0,0,0.0,0.0,19.12,19.12,19.12,,,,
2026-07-26,unknown,,,PL,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,LK,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-07-26,googleadwords_int,161694703,,CM,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,998337322,,PE,0,0,0,0.0,0.07,0.0,0.07,0.07,,,,
2026-07-26,googleadwords_int,848321939,mock_campaign_c41abc99,O1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,US,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,161694703,,BG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,SK,0,0,0,0.0,0.36,0.0,0.36,0.36,,,,
2026-07-26,other,,,DE,0,0,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,261307969,,GB,0,0,0,0.0,0.5,46.66,47.16,47.16,,,,
2026-07-26,googleadwords_int,,,RO,0,0,40,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,EG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,161694703,,ES,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,900383572,mock_campaign_45368c6d,US,0,0,2,0.0,0.17,0.0,0.17,0.17,,0.0,0.09,
2026-07-26,googleadwords_int,792104306,,TW,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-07-26,googleadwords_int,833789410,,PT,0,0,0,0.0,0.1,0.0,0.1,0.1,,,,
2026-07-26,other,,,DZ,0,0,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,NG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,ZA,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-07-26,other,,,TR,0,0,19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,ZW,0,0,1,0.0,0.03,0.0,0.03,0.03,,0.0,0.03,
2026-07-26,googleadwords_int,542533692,,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,EC,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,MW,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,unknown,,,JP,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,CR,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,other,,,SL,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,unknown,,,EC,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,232552584,mock_campaign_a5da28b5,O1,21,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,180761354,mock_campaign_07fb7039,CO,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,833789410,,ZW,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,544153460,,GB,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-07-26,googleadwords_int,161694703,,FR,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,833789410,,UA,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,833789410,,BT,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,PE,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-07-26,googleadwords_int,513913086,,ID,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,280939212,mock_campaign_45884f7b,NO,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-07-26,googleadwords_int,974591165,mock_campaign_674dbd59,TG,16,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,AR,0,0,1,0.0,0.17,0.0,0.17,0.17,,0.0,0.17,
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,JO,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-07-26,googleadwords_int,180761354,mock_campaign_07fb7039,US,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,972671114,mock_campaign_9911559c,IN,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,unknown,,,JO,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,HN,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-07-26,googleadwords_int,998337322,,VE,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,BR,0,0,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,TW,0,0,0,0.0,0.12,0.0,0.12,0.12,,,,
2026-07-26,other,,,UA,0,0,0,0.0,0.24,0.0,0.24,0.24,,,,
2026-07-26,googleadwords_int,998337322,mock_campaign_fe944d1c,IR,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-07-26,googleadwords_int,742036733,mock_campaign_e0586969,IN,0,0,2,0.0,0.35,0.0,0.35,0.35,,0.0,0.18,
2026-07-26,googleadwords_int,525989111,mock_campaign_c82cc8f4,MZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,161694703,,TR,0,0,0,0.0,0.0,60.25,60.25,60.25,,,,
2026-07-26,googleadwords_int,429833705,,TZ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,261307969,,US,0,0,0,0.0,0.0,38.2,38.2,38.2,,,,
2026-07-26,other,,,NZ,0,0,0,0.0,0.44,0.0,0.44,0.44,,,,
2026-07-26,unknown,,,CO,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,998337322,,PY,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,833789410,,ES,0,0,0,0.0,0.05,0.0,0.05,0.05,,,,
2026-07-26,googleadwords_int,833789410,,SN,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,833789410,,GP,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,792104306,,BF,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,unknown,,,ZA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,FJ,0,0,0,0.0,0.17,0.0,0.17,0.17,,,,
2026-07-26,googleadwords_int,369626124,mock_campaign_617ec63b,O1,6,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,other,,,IL,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,unknown,,,US,0,0,0,0.0,0.0,12.7,12.7,12.7,,,,
2026-07-26,other,,,TW,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,PK,0,0,11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,RO,0,0,0,0.0,0.54,0.0,0.54,0.54,,,,
2026-07-26,other,,,US,0,0,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,525989111,mock_campaign_c82cc8f4,UY,6,0,1,0.0,0.01,0.0,0.01,0.01,7649.7,0.0,0.01,0.0
2026-07-26,googleadwords_int,525989111,mock_campaign_c82cc8f4,BA,6,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,529859974,mock_campaign_d2ea5396,TM,0,0,1,0.0,0.11,0.0,0.11,0.11,,0.0,0.11,
2026-07-26,googleadwords_int,434877610,mock_campaign_0dfbbe6f,US,0,0,1,0.0,0.05,0.0,0.05,0.05,,0.0,0.05,
2026-07-26,googleadwords_int,542533692,,EG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,unknown,,,BY,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,590094865,mock_campaign_23f341fc,TZ,8,0,0,0.0,0.01,0.0,0.01,0.01,,,,0.0
2026-07-26,googleadwords_int,529859974,mock_campaign_d2ea5396,SY,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-07-26,googleadwords_int,510225620,,IN,0,0,0,0.0,0.05,22.43,22.48,22.48,,,,
2026-07-26,googleadwords_int,998337322,,KE,0,0,0,0.0,0.04,0.0,0.04,0.04,,,,
2026-07-26,googleadwords_int,833789410,,LB,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,161694703,,HU,0,0,0,0.0,0.13,0.0,0.13,0.13,,,,
2026-07-26,other,,,MW,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,ZA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,161694703,,NG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,180761354,mock_campaign_07fb7039,UZ,34,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,833789410,,BR,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-07-26,googleadwords_int,109075442,,US,0,0,0,0.0,0.53,38.2,38.73,38.73,,,,
2026-07-26,other,,,EC,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-07-26,unknown,,,QA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,RU,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,AU,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,BY,0,0,47,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,VE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,180761354,mock_campaign_07fb7039,AM,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,792104306,mock_campaign_6fcee95d,UA,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,161694703,,LB,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,998337322,,MX,0,0,0,0.0,0.28,0.0,0.28,0.28,,,,
2026-07-26,other,,,TH,0,0,0,0.0,0.04,0.0,0.04,0.04,,,,
2026-07-26,googleadwords_int,,,MU,0,0,28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,unknown,,,MM,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,unknown,,,GH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,510225620,,PK,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,other,,,NZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,unknown,,,CA,0,0,0,0.0,0.0,0.89,0.89,0.89,,,,
2026-07-26,googleadwords_int,161694703,,RW,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,833789410,,RW,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,161694703,,CD,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,unknown,,,RO,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,GH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,IR,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-07-26,googleadwords_int,,,RU,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,660741874,mock_campaign_7e7497dd,O1,59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-07-26,googleadwords_int,742036733,mock_campaign_e0586969,NG,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-07-26,googleadwords_int,502057685,,AR,0,0,0,0.0,0.07,0.0,0.07,0.07,,,,
2026-07-26,other,,,SA,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-07-26,other,,,GB,0,0,0,0.0,1.7,0.0,1.7,1.7,,,,
2026-07-26,other,,,SA,0,0,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,BI,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-07-26,other,,,ID,0,0,0,0.0,0.88,0.0,0.88,0.88,,,,
2026-07-26,googleadwords_int,,,DO,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,DO,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,NG,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,660741874,mock_campaign_7e7497dd,KW,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,161694703,,NA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,AE,0,0,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,AT,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,574617314,,TZ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,161694703,,KH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,CO,0,0,0,0.0,0.2,0.0,0.2,0.2,,,,
2026-07-26,unknown,,,BD,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,833789410,,JP,0,0,0,0.0,0.04,0.0,0.04,0.04,,,,
2026-07-26,googleadwords_int,833789410,,ET,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,989105150,mock_campaign_58ab9c06,O1,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,525989111,mock_campaign_c82cc8f4,TD,7,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-07-26,googleadwords_int,458610769,,US,0,0,0,0.0,0.07,0.0,0.07,0.07,,,,
2026-07-26,other,,,SL,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,unknown,,,AE,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,RS,0,0,11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,ZW,0,0,21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,US,0,0,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,,,SD,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,unknown,,,TR,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,other,,,AR,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,742036733,mock_campaign_e0586969,US,0,0,1,0.0,0.79,0.0,0.79,0.79,,0.0,0.79,
2026-07-26,googleadwords_int,,,CA,0,0,0,0.0,0.1,0.0,0.1,0.1,,,,
2026-07-26,googleadwords_int,,,ZA,0,0,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,PK,0,0,0,0.0,0.1,0.0,0.1,0.1,,,,
2026-07-26,googleadwords_int,,,CL,0,0,0,0.0,0.05,0.0,0.05,0.05,,,,
2026-07-26,googleadwords_int,974591165,mock_campaign_674dbd59,HN,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,50.0
2026-07-26,googleadwords_int,833789410,,PY,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,ID,0,0,75,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,KZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,googleadwords_int,280939212,mock_campaign_45884f7b,SE,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-07-26,googleadwords_int,974591165,mock_campaign_674dbd59,MZ,27,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7
2026-07-26,googleadwords_int,161694703,,BJ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-07-26,googleadwords_int,,,PH,0,0,161,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-07-26,other,,,TR,0,0,0,0.0,0.25,0.0,0.25,0.25,,,,
